,Tweets,Subjectivity,Polarity,country,region
140," We seek your intervention over grant issue in Nigeria... We need disbursement  Nigeria government is not helping... Masses are dying of poverty and alot depend  on this  grant to make some one or two moves for survival.  PLEASE COME TO OUR AID..🙏🙏🙏

",0.0,0.0,Nigeria,ex-British Colony
141," We seek your intervention over grant issue in Nigeria... We need disbursement  Nigeria government is not helping... Masses are dying of poverty and alot depend  on this  grant to make some one or two moves for survival.  PLEASE COME TO OUR AID..🙏🙏🙏

",0.0,0.0,Nigeria,ex-British Colony
142," We seek your intervention over grant issue in Nigeria..We need disbursement  Nigeria government is not helping... Masses are dying of poverty and alot depend  on this  grant to make some one or two moves for survival.  PLEASE COME TO OUR AID..🙏🙏🙏

",0.0,0.0,Nigeria,ex-British Colony
143," We seek your intervention over grant issue in Nigeria.We need disbursement  Nigeria government is not helping.Masses are dying of poverty and alot depend  on this  grant to make some one or two moves for survival.  PLEASE COME TO OUR AID.
 
 
",0.0,0.0,Nigeria,ex-British Colony
144, We seek your intervention over grant issue in Nigeria... We need disbursement  Nigeria government is not helping... Masses are dying of poverty and alot depend  on this  grant to make some one or two moves for survival.  PLEASE COME TO OUR AID..🙏🙏🙏,0.0,0.0,Nigeria,ex-British Colony
145,"Government of Nigeria, disburse this money to our NGOS now No more excuse. Don't use banks has an excuse for us again,
Enough is enough
@weyimi










",0.32,-0.06999999999999999,Nigeria,ex-British Colony
146, Buhari and his fraud of a political party called the Apc told Nigerians in 2015 that they came to fight corruption . But today they have stolen ten times more than the pdp and borrowed more than any government in the history of our nation .,0.275,0.25,Nigeria,ex-British Colony
147,"  I understand that, but to say nothing work, is just too much lie and even God will feel we are ungrateful set of people. Somethings do work and we have great potentials as a nation. We all have our part to play and we should all do. Government performance is below average agreed",0.44999999999999996,0.2833333333333333,Nigeria,ex-British Colony
148, I will start commenting on Yahoo boys when Westerns stop stealing from us too. They do us More than Yahoo with the aid of our government. We Nigerians and misplaced priorities,0.35,0.15,Nigeria,ex-British Colony
149,"Two People will be disappointed in TINUBU'S Government. 

1. Religious Bigots
2. Tribal Bigots

They have accepted our victory before the election.",0.5,-0.375,Nigeria,ex-British Colony
150," The Nigeria government refuse to disburse the grant giving to the poor masses by the UNITED NATION we the citizens are calling on the UN and every lovers of justice to come to our aid, we have spent all we had in the pursuit of this grant that is suppose to be Free",0.5,-0.033333333333333326,Nigeria,ex-British Colony
151, What our government can not do  is doing it for us thank you for been our GOAT 🐐,0.0,0.0,Nigeria,ex-British Colony
152, Change of names is not our problem to solve our problem first is for any serious government to repeal decree 34 of 1966 which should kickstart establishment of true federalism .this is achievable within 60 days of new govt,0.5261363636363636,0.10075757575757575,Nigeria,ex-British Colony
153,"CNN
Pls intervene in Nigeria for the poor masses, UN&amp;BANK GRANT given to Nigeria poor masses, the Government has refused the UNITED ALLIANCE FOR AFRICA GRANT. UAAG from disbursing the grant to the poor masses of Nigeria the grant is meant for. Pls CNN come to our rescue.",0.6,-0.4000000000000001,Nigeria,ex-British Colony
154," We are in pain and frustrated over FG of Nigeria influence to the grant UN&amp;world bank gave to poor masses of Nigeria, pls kindly intervene to rescue us from this satanic tormentors. Call Nigeria government to order to disburse the UAAG grant to the poor masses in our Nation.",0.5750000000000001,-0.22500000000000003,Nigeria,ex-British Colony
155," Nigeria government is not being fare to the citizens disburse the grant meant for the poor Nigerian masses,United nation come to our rescue.@AfricanUnion    trust     ",0.6,-0.4,Nigeria,ex-British Colony
156," @AfricanUnion    trust      Nigeria government is not being fare to the citizens disburse the grant meant for the poor Nigerian masses,United nation come to our rescue.@AfricanUnion    trust     ",0.6,-0.4,Nigeria,ex-British Colony
157," pls come to our aides the APC government have hijacked our grants NOT to be disburse to the masses since months ago ….. the United Nations sent the grants through st Rita NGO &amp; the cabals refused to the Disbursement, we subscribers are tired of delay",0.7,-0.4,Nigeria,ex-British Colony
158, Please order APC government in Nigeria to disburse our grants to us.      Please help…….,0.0,0.0,Nigeria,ex-British Colony
159,"GRANT money from UN WorldBank to NIGERIA masses is yet to be disburse for years now, and our FEDERAL GOVERNMENT has it, please help us, cos NGOs we suscribe through are not helping, come to our aid, we need it.
WHO
UnitedNations
CNN
ECOWAS disburseungrantstopoornigerians",0.0,0.0,Nigeria,ex-British Colony
160,"  CNN please come to our rescue. Nigerian Government refused to disburse the grant United Nations and world bank gave 50 million Nigerians. We are suffering deeply. We borrowed money from bank to subscribed to this grant. Bank are after me, presently I and my family are homeless.",0.2,0.0,Nigeria,ex-British Colony
161," The APC led Government kindly disburse our grant. You cannot highjack it. The poor masses subscribed for it. 
DontStealFromthePoor",0.75,0.09999999999999998,Nigeria,ex-British Colony
162,"    The APC led Government kindly disburse our grant. You cannot highjack it. The poor masses subscribed for it. 
DontStealFromthePoor",0.75,0.09999999999999998,Nigeria,ex-British Colony
163,"The APC led Government kindly disburse our grant. You cannot highjack it. The poor masses subscribed for it. 
DontStealFromthePoor",0.75,0.09999999999999998,Nigeria,ex-British Colony
164, SOS. We call on the UN to come to our aid. Ask Nigerian government to disburse the UN Grant to poor Nigerians now. Call ken Nwakama the man whose signature is there in the document  to do a broadcast and disburse immediately without any delay before the donors go back.,0.3,-0.2,Nigeria,ex-British Colony
165," Nigerian Government refused to disburse the grant United Nations and world bank gave UAAG to disburse to us, the woman was killed and federal government held the money till today, the poor masses are dieing of hunger everyday. What a fail state, United Nations come to our rescue",0.375,-0.325,Nigeria,ex-British Colony
166,"Women     97% Nigerians families are poor,UN cave to alleviate poverty,the grant UN gave to the masses Nigerian government refuses to disburse this grant to the poor masses,Nigerian government wanted to hijacked the funds to their various accounts,UNwomen come for our rescue!!",0.55,-0.2,Nigeria,ex-British Colony
167,"              
APC government have refused to disburse the grant UN gave to 50million Poor Nigerians, we are dieing of hunger. Please come to our aid to help us disburse the funds.",0.6,-0.4,Nigeria,ex-British Colony
168,"turk 97% of Nigerian families are poor,UN came to rescue the masses and give us grant to alleviate poverty,today 31 december 2022,Nigerian government has not disburses this grant,please come for our rescue..",0.0,0.0,Nigeria,ex-British Colony
